datetime,sensor_id,sensor_status,activity
2023-08-19_20:36:39.048067,P001,6049,
2023-08-19_20:36:42.025109,M041,ON,
2023-08-19_20:36:45.007483,M040,ON,
2023-08-19_20:36:45.047041,P001,6069,
2023-08-19_20:36:47.002912,M041,OFF,
2023-08-19_20:36:50.049786,M041,ON,
2023-08-19_20:36:51.046891,P001,6053,
2023-08-19_20:36:52.064584,M040,OFF,
2023-08-19_20:36:53.089151,M041,OFF,
2023-08-19_20:36:57.086141,M041,ON,
2023-08-19_20:36:59.088664,M041,OFF,
2023-08-19_20:37:05.047239,P001,6039,
2023-08-19_20:37:06.019927,M041,ON,
2023-08-19_20:37:06.055082,M040,ON,
2023-08-19_20:37:10.090541,M041,OFF,
2023-08-19_20:37:11.010197,M040,OFF,
2023-08-19_20:37:11.051091,P001,6059,
2023-08-19_20:37:12.009047,M041,ON,
2023-08-19_20:37:15.014553,M041,OFF,
2023-08-19_20:37:17.048835,P001,6049,
2023-08-19_20:37:20.005711,M040,ON,
2023-08-19_20:37:20.094935,M041,ON,
2023-08-19_20:37:23.049903,P001,6069,
2023-08-19_20:37:23.006326,M040,OFF,
2023-08-19_20:37:23.089653,M040,ON,
2023-08-19_20:37:27.083064,M039,ON,
2023-08-19_20:37:28.061507,M038,ON,
2023-08-19_20:37:29.049903,P001,6080,
2023-08-19_20:37:29.094109,M041,OFF,
2023-08-19_20:37:30.068396,M039,OFF,
2023-08-19_20:37:31.003659,M040,OFF,
2023-08-19_20:37:31.007518,M039,ON,
2023-08-19_20:37:33.072166,M039,OFF,
2023-08-19_20:37:34.000662,M039,ON,
2023-08-19_20:37:35.050867,P001,6059,
2023-08-19_20:37:35.000076,M038,OFF,
2023-08-19_20:37:36.003319,M040,ON,
2023-08-19_20:37:36.031746,M041,ON,
2023-08-19_20:37:36.058316,M038,ON,
2023-08-19_20:37:38.064539,M038,OFF,
2023-08-19_20:37:38.094819,M039,OFF,
2023-08-19_20:37:41.002954,M040,OFF,
2023-08-19_20:37:41.044373,M041,OFF,
2023-08-19_20:37:46.009677,M041,ON,
2023-08-19_20:37:48.000109,M041,OFF,
2023-08-19_20:37:49.036104,M041,ON,
2023-08-19_20:37:50.071501,M040,ON,
2023-08-19_20:37:53.042459,M040,OFF,
2023-08-19_20:37:56.003601,M040,ON,
2023-08-19_20:37:57.012062,M040,OFF,
2023-08-19_20:37:57.007974,M040,ON,
2023-08-19_20:37:58.075725,M041,OFF,
2023-08-19_20:38:02.004945,M040,OFF,
2023-08-19_20:38:11.004387,M040,ON,
2023-08-19_20:38:11.033459,M041,ON,
2023-08-19_20:38:12.012453,M040,OFF,
2023-08-19_20:38:12.051195,M040,ON,
2023-08-19_20:38:13.090075,M041,OFF,
2023-08-19_20:38:14.076672,M041,ON,
2023-08-19_20:38:16.005645,M041,OFF,
2023-08-19_20:38:16.043888,M040,OFF,
2023-08-19_20:38:16.099443,M040,ON,
2023-08-19_20:38:19.051091,M041,ON,
2023-08-19_20:38:21.051412,M041,OFF,
2023-08-19_20:38:23.008388,M040,OFF,
2023-08-19_20:38:31.053907,P001,6077,
2023-08-19_20:38:38.069114,M041,ON,
2023-08-19_20:38:39.003713,M040,ON,
2023-08-19_20:38:40.044081,M041,OFF,
2023-08-19_20:38:41.004804,M040,OFF,
2023-08-19_20:38:45.009408,M040,ON,
2023-08-19_20:38:45.056872,P001,6047,
2023-08-19_20:38:45.064677,P001,6058,
2023-08-19_20:38:45.077488,M041,ON,
2023-08-19_20:38:47.079133,M040,OFF,
2023-08-19_20:38:48.033543,M041,OFF,
2023-08-19_20:38:51.056835,P001,6073,
2023-08-19_20:39:03.057858,P001,6041,
2023-08-19_20:39:05.031453,M040,ON,
2023-08-19_20:39:06.027412,M041,ON,
2023-08-19_20:39:07.091909,M041,OFF,
2023-08-19_20:39:08.022696,M041,ON,
2023-08-19_20:39:09.039085,M040,OFF,
2023-08-19_20:39:09.060129,P001,6066,
2023-08-19_20:39:10.024635,M041,OFF,
2023-08-19_20:39:11.010077,M010,ON,
2023-08-19_20:39:11.038308,M006,ON,
2023-08-19_20:39:12.090093,M010,OFF,
2023-08-19_20:39:16.092124,M041,ON,
2023-08-19_20:39:17.022868,M006,OFF,
2023-08-19_20:39:17.060212,M040,ON,
2023-08-19_20:39:19.032045,M040,OFF,
2023-08-19_20:39:19.096579,M041,OFF,
2023-08-19_20:39:21.058856,P001,6056,
2023-08-19_20:39:22.006416,M040,ON,
2023-08-19_20:39:23.069196,M040,OFF,
2023-08-19_20:39:24.095142,M040,ON,
2023-08-19_20:39:25.045664,M041,ON,
2023-08-19_20:39:26.053168,M040,OFF,
2023-08-19_20:39:33.056207,M041,OFF,
2023-08-19_20:39:34.051013,M041,ON,
2023-08-19_20:39:36.035094,M041,OFF,
2023-08-19_20:39:36.076486,M041,ON,
2023-08-19_20:39:38.088426,M041,OFF,
2023-08-19_20:39:41.060303,P001,6039,
2023-08-19_20:39:47.061983,P001,6075,
2023-08-19_20:39:51.064055,M006,ON,
2023-08-19_20:39:53.062887,P001,6040,
2023-08-19_20:39:56.014083,M006,OFF,
2023-08-19_20:39:59.008412,M006,ON,
2023-08-19_20:40:02.082432,M007,ON,
2023-08-19_20:40:03.096761,M008,ON,
2023-08-19_20:40:04.087669,M009,ON,
2023-08-19_20:40:05.085143,M015,ON,
2023-08-19_20:40:06.001378,M007,OFF,
2023-08-19_20:40:06.042746,M016,ON,
2023-08-19_20:40:06.058333,M009,OFF,
2023-08-19_20:40:07.004511,M006,OFF,
2023-08-19_20:40:07.072966,M008,OFF,
2023-08-19_20:40:08.099753,M017,ON,
2023-08-19_20:40:09.061103,M015,OFF,
2023-08-19_20:40:09.096076,M016,OFF,
2023-08-19_20:40:10.034985,M041,ON,
2023-08-19_20:40:12.001386,M041,OFF,
2023-08-19_20:40:14.063705,M017,OFF,
2023-08-19_20:40:22.065595,M017,ON,
2023-08-19_20:40:26.000132,M017,OFF,
2023-08-19_20:40:26.067435,P001,6078,
2023-08-19_20:40:26.073793,P001,6061,
2023-08-19_20:40:29.041797,M017,ON,
2023-08-19_20:40:29.070612,M018,ON,
2023-08-19_20:40:31.054117,M041,ON,
2023-08-19_20:40:31.083015,M040,ON,
2023-08-19_20:40:32.099618,M017,OFF,
2023-08-19_20:40:33.078616,M040,OFF,
2023-08-19_20:40:34.084783,M041,OFF,
2023-08-19_20:40:36.016405,M041,ON,
2023-08-19_20:40:37.001674,M017,ON,
2023-08-19_20:40:37.094418,M041,OFF,
2023-08-19_20:40:41.038098,M017,OFF,
2023-08-19_20:40:42.043932,M018,OFF,
2023-08-19_20:40:49.087593,M017,ON,
2023-08-19_20:40:52.067882,P001,6049,
2023-08-19_20:40:59.002643,M041,ON,
2023-08-19_20:40:59.069354,M016,ON,
2023-08-19_20:40:59.096148,M015,ON,
2023-08-19_20:41:00.020607,M041,OFF,
2023-08-19_20:41:01.032279,M008,ON,
2023-08-19_20:41:01.059672,M009,ON,
2023-08-19_20:41:01.071451,P001,6063,
2023-08-19_20:41:02.037558,M016,OFF,
2023-08-19_20:41:02.064267,M017,OFF,
2023-08-19_20:41:02.091636,M007,ON,R702_work_begin
2023-08-19_20:41:04.010771,M015,OFF,
2023-08-19_20:41:04.037437,M006,ON,
2023-08-19_20:41:04.062387,M009,OFF,
2023-08-19_20:41:04.072207,P001,6051,
2023-08-19_20:41:06.008464,M007,OFF,
2023-08-19_20:41:06.003576,M008,OFF,
2023-08-19_20:41:08.094891,M006,OFF,
2023-08-19_20:41:09.081151,M006,ON,
2023-08-19_20:41:10.071327,P001,6064,
2023-08-19_20:41:12.006205,M006,OFF,
2023-08-19_20:41:13.038134,M006,ON,
2023-08-19_20:41:14.067252,M040,ON,
2023-08-19_20:41:15.025161,M006,OFF,R702_work_end
2023-08-19_20:41:15.075489,M040,OFF,
2023-08-19_20:41:16.009418,M041,ON,
2023-08-19_20:41:16.006604,M040,ON,
2023-08-19_20:41:20.019384,M040,OFF,
2023-08-19_20:41:20.048056,M041,OFF,
2023-08-19_20:41:20.086305,M041,ON,
2023-08-19_20:41:24.071685,P001,6048,
2023-08-19_20:41:24.079369,P001,6069,
2023-08-19_20:41:24.091305,M041,OFF,
2023-08-19_20:41:28.042465,M040,ON,
2023-08-19_20:41:28.070086,M041,ON,
2023-08-19_20:41:29.061004,M041,OFF,
2023-08-19_20:41:29.077869,M040,OFF,
2023-08-19_20:41:30.073598,P001,6038,
2023-08-19_20:41:30.089472,M040,ON,
2023-08-19_20:41:31.000158,M041,ON,
2023-08-19_20:41:35.013162,M040,OFF,
2023-08-19_20:41:39.008567,M041,OFF,
2023-08-19_20:41:40.087109,M041,ON,
2023-08-19_20:41:41.099663,M040,ON,
2023-08-19_20:41:44.009987,M041,OFF,
2023-08-19_20:41:45.018653,M040,OFF,
2023-08-19_20:41:49.003034,M041,ON,
2023-08-19_20:41:49.068362,M040,ON,
2023-08-19_20:41:50.073743,P001,6076,
2023-08-19_20:41:50.081577,P001,6051,
2023-08-19_20:41:51.009226,M041,OFF,
2023-08-19_20:41:51.093761,M040,OFF,
2023-08-19_20:41:56.084545,M041,ON,
2023-08-19_20:41:57.000351,M040,ON,
2023-08-19_20:41:58.067101,M041,OFF,
2023-08-19_20:42:00.041159,M040,OFF,
2023-08-19_20:42:02.073864,P001,6039,
2023-08-19_20:42:08.005517,M041,ON,
2023-08-19_20:42:11.081975,M041,OFF,
2023-08-19_20:42:14.073514,M041,ON,
2023-08-19_20:42:14.082207,P001,6063,
2023-08-19_20:42:15.014082,M040,ON,
2023-08-19_20:42:17.002553,M040,OFF,
2023-08-19_20:42:19.055557,M041,OFF,
2023-08-19_20:42:20.074238,M041,ON,
2023-08-19_20:42:20.081895,P001,6050,
2023-08-19_20:42:21.005597,M040,ON,
2023-08-19_20:42:23.013509,M041,OFF,
2023-08-19_20:42:25.013773,M040,OFF,
2023-08-19_20:42:26.074908,P001,6150,
2023-08-19_20:42:28.067998,M041,ON,
2023-08-19_20:42:32.007596,P001,6164,
2023-08-19_20:42:32.086939,M040,ON,
2023-08-19_20:42:34.096477,M040,OFF,
2023-08-19_20:42:36.080423,M040,ON,
2023-08-19_20:42:40.067138,M040,OFF,
2023-08-19_20:42:41.086059,M041,OFF,
2023-08-19_20:42:42.034126,M041,ON,
2023-08-19_20:42:46.077636,P001,6154,
2023-08-19_20:42:46.085365,P001,6176,
2023-08-19_20:42:47.025021,M041,OFF,
2023-08-19_20:43:04.079121,P001,6152,
2023-08-19_20:43:10.007987,P001,6135,
2023-08-19_20:43:16.080871,P001,6148,
2023-08-19_20:43:17.053871,M010,ON,
2023-08-19_20:43:19.037639,M010,OFF,
2023-08-19_20:43:20.001101,M041,ON,
2023-08-19_20:43:21.065808,M041,OFF,
2023-08-19_20:43:40.081906,P001,6125,
2023-08-19_20:43:41.001236,M041,ON,
2023-08-19_20:43:42.004953,M041,OFF,
2023-08-19_20:43:42.042495,M041,ON,
2023-08-19_20:43:46.012373,M041,OFF,
2023-08-19_20:43:47.088419,M041,ON,
2023-08-19_20:43:48.087864,M040,ON,
2023-08-19_20:43:50.024488,M040,OFF,
2023-08-19_20:43:51.087643,M040,ON,
2023-08-19_20:43:54.082342,P001,6140,
2023-08-19_20:43:55.017075,M040,OFF,
2023-08-19_20:44:00.080443,M041,OFF,
2023-08-19_20:44:01.091552,M041,ON,
2023-08-19_20:44:04.069913,M040,ON,
2023-08-19_20:44:05.027349,M040,OFF,
2023-08-19_20:44:06.082907,P001,6151,
2023-08-19_20:44:07.057992,M041,OFF,
2023-08-19_20:44:08.000072,M041,ON,
2023-08-19_20:44:12.078054,M040,ON,
2023-08-19_20:44:13.010222,M041,OFF,
2023-08-19_20:44:13.040783,M041,ON,
2023-08-19_20:44:13.074095,M040,OFF,
2023-08-19_20:44:15.017177,M041,OFF,
2023-08-19_20:44:17.067903,T005,25.5,
2023-08-19_20:44:17.099155,M041,ON,
2023-08-19_20:44:18.050448,M040,ON,
2023-08-19_20:44:24.047721,M040,OFF,
2023-08-19_20:44:25.009597,M040,ON,
2023-08-19_20:44:27.092533,M040,OFF,
2023-08-19_20:44:29.015787,M040,ON,
2023-08-19_20:44:32.085865,P001,6139,
2023-08-19_20:44:37.054875,M039,ON,
2023-08-19_20:44:38.066846,M038,ON,
2023-08-19_20:44:40.014773,M041,OFF,
2023-08-19_20:44:40.047147,M039,OFF,
2023-08-19_20:44:40.098173,M038,OFF,
2023-08-19_20:44:41.011408,M040,OFF,
2023-08-19_20:44:42.034788,M038,ON,
2023-08-19_20:44:42.066032,M039,ON,
2023-08-19_20:44:45.005503,M039,OFF,
2023-08-19_20:44:46.044658,M038,OFF,
2023-08-19_20:44:47.029635,M038,ON,
2023-08-19_20:44:49.010997,M037,ON,
2023-08-19_20:44:50.002578,M029,ON,
2023-08-19_20:44:50.086904,P001,6151,
2023-08-19_20:44:51.019178,M043,ON,
2023-08-19_20:44:51.097457,M037,OFF,
2023-08-19_20:44:52.001642,M044,ON,
2023-08-19_20:44:52.051729,M029,OFF,
2023-08-19_20:44:52.006788,M050,ON,
2023-08-19_20:44:52.094777,M038,OFF,
2023-08-19_20:44:53.056853,M045,ON,
2023-08-19_20:44:54.023464,M043,OFF,
2023-08-19_20:44:55.004861,M048,ON,
2023-08-19_20:44:55.021695,M044,OFF,
2023-08-19_20:44:55.053244,M045,OFF,
2023-08-19_20:44:55.007074,M050,OFF,
2023-08-19_20:44:56.016153,M048,OFF,
2023-08-19_20:44:56.032946,M049,ON,
2023-08-19_20:44:57.080682,M048,ON,
2023-08-19_20:44:58.033918,M046,ON,
2023-08-19_20:44:59.046149,M046,OFF,
2023-08-19_20:45:00.019528,M048,OFF,
2023-08-19_20:45:00.033742,M049,OFF,
2023-08-19_20:45:00.048737,M050,ON,
2023-08-19_20:45:00.077772,M044,ON,
2023-08-19_20:45:01.004797,M043,ON,
2023-08-19_20:45:01.078146,M042,ON,
2023-08-19_20:45:02.042402,M029,ON,
2023-08-19_20:45:03.016114,M037,ON,
2023-08-19_20:45:03.047625,M042,OFF,
2023-08-19_20:45:03.065232,M050,OFF,
2023-08-19_20:45:03.082922,M044,OFF,
2023-08-19_20:45:04.010618,M043,OFF,
2023-08-19_20:45:05.000177,M038,ON,
2023-08-19_20:45:06.016306,M029,OFF,
2023-08-19_20:45:06.033754,M037,OFF,
2023-08-19_20:45:06.050216,M039,ON,
2023-08-19_20:45:07.077766,M038,OFF,
2023-08-19_20:45:08.021701,M040,ON,
2023-08-19_20:45:08.061736,M041,ON,
2023-08-19_20:45:10.075497,M039,OFF,
2023-08-19_20:45:13.005699,M040,OFF,
2023-08-19_20:45:15.083808,M041,OFF,
2023-08-19_20:45:16.087933,P001,6134,
2023-08-19_20:45:20.088492,M040,ON,
2023-08-19_20:45:22.010486,M041,ON,
2023-08-19_20:45:22.054798,M040,OFF,
2023-08-19_20:45:25.058873,M041,OFF,
2023-08-19_20:45:25.089959,M041,ON,
2023-08-19_20:45:28.021483,M041,OFF,
2023-08-19_20:45:28.088887,P001,6094,
2023-08-19_20:45:29.029458,M040,ON,
2023-08-19_20:45:29.055008,M041,ON,
2023-08-19_20:45:33.085934,M040,OFF,
2023-08-19_20:45:36.007168,M040,ON,
2023-08-19_20:45:37.080998,T005,26,
2023-08-19_20:45:38.010645,M039,ON,
2023-08-19_20:45:39.004438,M038,ON,
2023-08-19_20:45:40.018699,M041,OFF,
2023-08-19_20:45:40.084513,M039,OFF,
2023-08-19_20:45:41.007843,M040,OFF,
2023-08-19_20:45:42.027778,M038,OFF,
2023-08-19_20:45:42.091962,P001,6115,
2023-08-19_20:45:48.090978,P001,1609,
2023-08-19_20:45:54.090923,P001,1589,
2023-08-19_20:46:08.092601,P001,1613,
2023-08-19_20:46:09.000188,P001,1601,
2023-08-19_20:46:14.009287,P001,1614,
2023-08-19_20:46:26.094004,P001,1624,
2023-08-19_20:46:28.007618,M038,ON,
2023-08-19_20:46:29.064612,M039,ON,
2023-08-19_20:46:31.053464,M039,OFF,
2023-08-19_20:46:32.003752,M039,ON,
2023-08-19_20:46:37.071141,M038,OFF,
2023-08-19_20:46:38.094886,P001,1575,
2023-08-19_20:46:40.085111,M038,ON,
2023-08-19_20:46:42.023568,M037,ON,
2023-08-19_20:46:43.079801,M039,OFF,
2023-08-19_20:46:44.009019,M029,ON,
2023-08-19_20:46:45.071198,M037,OFF,
2023-08-19_20:46:45.090575,M038,OFF,
2023-08-19_20:46:46.034185,M028,ON,
2023-08-19_20:46:46.058919,M043,ON,
2023-08-19_20:46:47.095193,P001,1359,
2023-08-19_20:46:48.020829,M028,OFF,
2023-08-19_20:46:48.037712,M043,OFF,
2023-08-19_20:46:49.003921,M028,ON,
2023-08-19_20:46:49.067118,M043,ON,
2023-08-19_20:46:50.087935,M044,ON,
2023-08-19_20:46:51.053792,M028,OFF,
2023-08-19_20:46:51.079682,M050,ON,
2023-08-19_20:46:53.007653,M045,ON,R701_work_begin
2023-08-19_20:46:54.009879,M029,OFF,
2023-08-19_20:46:54.026633,M046,ON,
2023-08-19_20:46:54.051905,M043,OFF,
2023-08-19_20:46:54.086235,M044,OFF,
2023-08-19_20:46:55.071504,M050,OFF,
2023-08-19_20:46:58.071956,M046,OFF,
2023-08-19_20:46:59.046724,M046,ON,
2023-08-19_20:47:01.064556,M046,OFF,
2023-08-19_20:47:04.002709,M046,ON,
2023-08-19_20:47:04.097707,P001,1296,
2023-08-19_20:47:05.000537,P001,1308,
2023-08-19_20:47:06.039898,M046,OFF,
2023-08-19_20:47:16.097891,P001,1329,
2023-08-19_20:47:18.027446,M046,ON,
2023-08-19_20:47:20.014401,M046,OFF,
2023-08-19_20:47:20.042813,M046,ON,
2023-08-19_20:47:23.049131,M047,ON,
2023-08-19_20:47:23.093297,M045,OFF,
2023-08-19_20:47:27.042632,M047,OFF,
2023-08-19_20:47:28.083173,M047,ON,
2023-08-19_20:47:29.000899,P001,1309,
2023-08-19_20:47:29.095019,M046,OFF,
2023-08-19_20:47:30.020377,M046,ON,
2023-08-19_20:47:32.005451,M047,OFF,
2023-08-19_20:47:32.072494,M045,ON,
2023-08-19_20:47:34.098924,P001,1295,
2023-08-19_20:47:35.015293,M046,OFF,
2023-08-19_20:47:37.040151,M045,OFF,
2023-08-19_20:47:38.038617,M045,ON,
2023-08-19_20:47:42.070496,M045,OFF,
2023-08-19_20:47:51.089105,M045,ON,
2023-08-19_20:47:53.070032,M045,OFF,
2023-08-19_20:48:01.000338,P001,1325,
2023-08-19_20:48:02.068954,M045,ON,
2023-08-19_20:48:09.033114,M045,OFF,
2023-08-19_20:48:12.034498,M045,ON,
2023-08-19_20:48:13.002948,P001,1307,
2023-08-19_20:48:16.084839,M045,OFF,
2023-08-19_20:48:31.002942,P001,1332,
2023-08-19_20:48:37.003901,P001,1295,
2023-08-19_20:48:38.001914,M045,ON,
2023-08-19_20:48:43.004474,M045,OFF,
2023-08-19_20:48:43.012448,P001,1307,
2023-08-19_20:48:49.005912,P001,1325,
2023-08-19_20:48:55.006978,P001,1299,
2023-08-19_20:49:02.003762,M045,ON,
2023-08-19_20:49:03.093506,M045,OFF,
2023-08-19_20:49:04.085482,M045,ON,
2023-08-19_20:49:06.074521,M045,OFF,
2023-08-19_20:49:07.008877,P001,1335,
2023-08-19_20:49:13.007913,P001,1320,
2023-08-19_20:49:18.062976,T005,25.5,
2023-08-19_20:49:19.008941,P001,1301,
2023-08-19_20:49:31.009849,P001,1321,
2023-08-19_20:49:41.077667,M045,ON,
2023-08-19_20:49:43.062597,M045,OFF,
2023-08-19_20:49:45.010286,P001,1335,
2023-08-19_20:49:51.011829,P001,1310,
2023-08-19_20:49:59.066348,M045,ON,
2023-08-19_20:50:03.004877,M045,OFF,
2023-08-19_20:50:14.080897,M045,ON,
2023-08-19_20:50:16.068578,M045,OFF,
2023-08-19_20:50:27.018962,P001,1324,
2023-08-19_20:50:33.018837,P001,1306,
2023-08-19_20:50:39.000912,M045,ON,
2023-08-19_20:50:39.021938,P001,1332,
2023-08-19_20:50:40.081971,M045,OFF,
2023-08-19_20:50:47.040979,M045,ON,
2023-08-19_20:50:49.003491,M045,OFF,
2023-08-19_20:50:58.001461,M045,ON,
2023-08-19_20:50:59.020976,P001,1296,
2023-08-19_20:51:01.006095,M045,OFF,
2023-08-19_20:51:05.021044,P001,1317,
2023-08-19_20:51:23.085217,M045,ON,
2023-08-19_20:51:25.092857,M045,OFF,
2023-08-19_20:51:31.023647,P001,1299,
2023-08-19_20:51:31.031415,P001,1335,
2023-08-19_20:51:43.023945,P001,1308,
2023-08-19_20:52:03.024887,P001,1332,
2023-08-19_20:52:09.026058,P001,1321,
2023-08-19_20:52:13.062194,T002,30,
2023-08-19_20:52:15.026878,P001,1309,
2023-08-19_20:52:27.027956,P001,1293,
2023-08-19_20:52:29.059863,T002,30.5,
2023-08-19_20:52:33.028852,P001,1345,
2023-08-19_20:52:39.029884,P001,1304,
2023-08-19_20:52:57.055626,M045,ON,
2023-08-19_20:53:01.055601,T002,30,
2023-08-19_20:53:01.094891,M045,OFF,
2023-08-19_20:53:03.043957,M045,ON,
2023-08-19_20:53:05.005445,M045,OFF,
2023-08-19_20:53:14.004154,M045,ON,
2023-08-19_20:53:20.059482,M046,ON,
2023-08-19_20:53:21.096539,M045,OFF,
2023-08-19_20:53:22.075428,M048,ON,
2023-08-19_20:53:23.028505,M045,ON,
2023-08-19_20:53:25.035486,M045,OFF,
2023-08-19_20:53:25.069001,M048,OFF,
2023-08-19_20:53:26.020282,M046,OFF,
2023-08-19_20:53:29.081163,M049,ON,
2023-08-19_20:53:30.001491,M046,ON,
2023-08-19_20:53:31.006476,M049,OFF,
2023-08-19_20:53:33.055742,T002,30.5,
2023-08-19_20:53:33.089058,M050,ON,
2023-08-19_20:53:35.017285,M043,ON,
2023-08-19_20:53:35.036559,M044,ON,
2023-08-19_20:53:35.064309,M046,OFF,
2023-08-19_20:53:37.009151,M050,OFF,
2023-08-19_20:53:38.024802,M044,OFF,
2023-08-19_20:53:43.039838,M044,ON,
2023-08-19_20:53:44.015865,M050,ON,
2023-08-19_20:53:46.044473,M043,OFF,
2023-08-19_20:53:47.067951,M049,ON,
2023-08-19_20:53:47.099231,M044,OFF,
2023-08-19_20:53:49.084492,M045,ON,
2023-08-19_20:53:50.097377,M049,OFF,
2023-08-19_20:53:52.005552,M050,OFF,
2023-08-19_20:53:52.003554,M050,ON,
2023-08-19_20:53:54.032528,M050,OFF,
2023-08-19_20:53:55.078796,M045,OFF,
2023-08-19_20:54:06.034463,P001,1236,
2023-08-19_20:54:16.066004,M045,ON,
2023-08-19_20:54:18.035875,P001,1212,
2023-08-19_20:54:19.091492,M045,OFF,
2023-08-19_20:54:27.002457,M045,ON,R701_work_end
2023-08-19_20:54:27.006581,M050,ON,
2023-08-19_20:54:28.029302,M044,ON,
2023-08-19_20:54:28.088446,M043,ON,
2023-08-19_20:54:30.024729,M028,ON,
2023-08-19_20:54:31.002922,M045,OFF,
2023-08-19_20:54:31.091986,M050,OFF,
2023-08-19_20:54:32.023094,M027,ON,
2023-08-19_20:54:32.040332,M044,OFF,
2023-08-19_20:54:33.078142,M043,OFF,
2023-08-19_20:54:36.010887,M028,OFF,
2023-08-19_20:54:36.042088,M027,OFF,
2023-08-19_20:54:36.078714,M026,ON,
2023-08-19_20:54:38.062829,M026,OFF,
2023-08-19_20:54:38.093285,M026,ON,
2023-08-19_20:54:40.004011,M025,ON,
2023-08-19_20:54:41.087339,M024,ON,
2023-08-19_20:54:42.016037,M026,OFF,
2023-08-19_20:54:43.026085,M021,ON,
2023-08-19_20:54:43.067169,M019,ON,
2023-08-19_20:54:44.039847,P001,1231,
2023-08-19_20:54:45.026983,M025,OFF,
2023-08-19_20:54:45.057228,M021,OFF,
2023-08-19_20:54:46.002078,M024,OFF,
2023-08-19_20:54:47.068141,M019,OFF,
2023-08-19_20:54:48.008595,M018,ON,
2023-08-19_20:54:50.013631,M017,ON,Cooking_begin
2023-08-19_20:54:51.005709,M018,OFF,
2023-08-19_20:54:55.055427,M010,ON,
2023-08-19_20:54:56.055313,M017,OFF,
2023-08-19_20:54:57.044467,M017,ON,
2023-08-19_20:54:57.077138,M010,OFF,
2023-08-19_20:55:07.039127,P001,1195,
2023-08-19_20:55:11.063782,M017,OFF,
2023-08-19_20:55:16.001456,M017,ON,
2023-08-19_20:55:16.058435,M018,ON,
2023-08-19_20:55:18.074668,M018,OFF,
2023-08-19_20:55:19.041549,M017,OFF,
2023-08-19_20:55:22.086561,M017,ON,
2023-08-19_20:55:30.041085,P001,1207,
2023-08-19_20:56:01.054169,M017,OFF,
2023-08-19_20:56:04.066775,M017,ON,
2023-08-19_20:56:07.043452,P001,1190,
2023-08-19_20:56:09.065481,M017,OFF,
2023-08-19_20:56:13.001384,M017,ON,
2023-08-19_20:56:21.036217,M017,OFF,
2023-08-19_20:56:22.012627,M017,ON,
2023-08-19_20:56:24.071555,M006,ON,
2023-08-19_20:56:25.071524,M006,OFF,
2023-08-19_20:56:26.017466,M006,ON,
2023-08-19_20:56:28.039543,M006,OFF,
2023-08-19_20:56:33.003745,M017,OFF,
2023-08-19_20:56:33.047114,P001,1204,
2023-08-19_20:56:36.000384,M017,ON,
2023-08-19_20:56:37.063793,M017,OFF,
2023-08-19_20:56:37.095518,M017,ON,
2023-08-19_20:56:39.004689,P001,1217,
2023-08-19_20:56:42.076457,M017,OFF,
2023-08-19_20:56:44.006997,M017,ON,
2023-08-19_20:56:45.004707,P001,1235,
2023-08-19_20:56:54.073654,M018,ON,
2023-08-19_20:56:58.007482,M017,OFF,
2023-08-19_20:57:00.009545,M017,ON,
2023-08-19_20:57:01.000124,M018,OFF,
2023-08-19_20:57:01.098486,M018,ON,
2023-08-19_20:57:03.048918,P001,1222,
2023-08-19_20:57:04.016681,M018,OFF,
2023-08-19_20:57:11.016135,M017,OFF,
2023-08-19_20:57:15.049864,P001,1203,
2023-08-19_20:57:17.000134,M017,ON,
2023-08-19_20:57:20.059759,M017,OFF,
2023-08-19_20:57:26.006716,M017,ON,
2023-08-19_20:57:33.021638,M017,OFF,
2023-08-19_20:57:33.088851,M017,ON,
2023-08-19_20:57:36.071597,M017,OFF,
2023-08-19_20:57:37.014867,M017,ON,
2023-08-19_20:57:41.050966,P001,1219,
2023-08-19_20:57:49.012803,M017,OFF,
2023-08-19_20:57:53.009078,M017,ON,
2023-08-19_20:57:58.046549,M017,OFF,
2023-08-19_20:57:59.001168,M017,ON,
2023-08-19_20:58:07.053007,P001,1195,
2023-08-19_20:58:19.014146,M017,OFF,
2023-08-19_20:58:20.078496,M017,ON,
2023-08-19_20:58:21.000537,P001,1216,
2023-08-19_20:58:28.048689,M017,OFF,
2023-08-19_20:58:28.077014,M017,ON,
2023-08-19_20:58:34.060307,T002,31,
2023-08-19_20:58:47.055245,P001,1233,
2023-08-19_20:58:51.082305,M017,OFF,
2023-08-19_20:58:54.038768,M017,ON,
2023-08-19_20:58:59.057941,P001,1201,
2023-08-19_20:59:04.089736,M017,OFF,
2023-08-19_20:59:06.084556,M017,ON,
2023-08-19_20:59:11.057928,P001,1225,
2023-08-19_20:59:17.057837,P001,1235,
2023-08-19_20:59:19.019454,M017,OFF,
2023-08-19_20:59:23.059011,P001,1225,
2023-08-19_20:59:28.024543,M017,ON,
2023-08-19_20:59:29.058865,P001,1207,
2023-08-19_20:59:35.057847,T002,30.5,
2023-08-19_20:59:37.093585,M017,OFF,
2023-08-19_20:59:38.071534,M017,ON,
2023-08-19_20:59:43.059335,P001,1221,
2023-08-19_20:59:49.060854,P001,1197,
2023-08-19_20:59:51.064322,T002,31,
2023-08-19_20:59:55.061012,P001,1223,
2023-08-19_20:59:57.016764,M017,OFF,
2023-08-19_20:59:57.004887,M017,ON,
